Ion;Wavelength;Unc.;Acc.
C I;659.1446;0.0014;D
C I;659.524;0.0014;D
C I;659.6849;0.0014;D
C I;660.2416;0.0014;D
C I;660.5785;0.0014;D
C I;661.1354;0.0014;D
C I;661.7241;0.0014;
C II;662.205;0.009;D+
C II;662.205;0.009;D+
C II;662.205;0.009;D+
C I;665.1;0.03;
C I;665.3946;0.0014;
C I;665.4609;0.0014;D
C I;665.5509;0.0014;C
C I;666.2733;0.0014;C
C I;666.3044;0.0014;
C I;667.184;0.0014;C
C I;667.411;0.0014;C
C I;668.3954;0.0014;C
C I;668.8787;0.0014;C
C I;671.1291;0.0014;C
C II;672.365;0.004;C
C II;672.365;0.004;C
C II;672.365;0.004;B
C II;672.456;0.004;B
C II;672.719;0.01;B
C II;672.719;0.01;B
C II;673.107;0.002;B
C II;673.358;0.004;B
C II;673.4;0.004;B
C II;673.862;0.002;B
C II;674.243;0.002;B
C III;674.438;0.01;B
C II;675.055;0.002;B
C I;675.41;0.03;
C II;675.516;0.002;B
C II;677.993;0.002;B+
C II;678.061;0.002;B+
C II;678.39;0.002;B+
C II;678.722;0.002;B+
C II;679.147;0.002;B+
C II;679.811;0.002;B+
C II;680.068;0.002;B+
C II;681.229;0.002;B+
C I;681.8;0.03;
C II;682.14;0.005;C
C II;682.14;0.005;C
C II;682.14;0.005;E
C I;682.8117;0.0014;C
C I;694.645;0.016;
C I;696.231;0.0014;
C III;703.725;0.01;B
C II;704.626;0.002;B
C II;705.309;0.002;B
C I;705.6871;0.0014;C
C II;706.37;0.002;B
C I;707.4864;0.0014;D+
C I;707.6479;0.0014;D+
C I;708.5511;0.0014;D+
C I;708.7827;0.0014;C
C I;709.325;0.003;D+
C I;710.0124;0.0014;B
C II;710.268;0.006;C
C II;710.268;0.006;C
C II;710.268;0.006;E
C I;710.8935;0.0014;B
C I;711.1475;0.0014;B
C II;711.248;0.002;B
C II;711.304;0.002;B
C I;711.318;0.0014;B
C I;711.519;0.003;B
C I;711.519;0.003;B
C II;711.563;0.002;B
C I;711.699;0.0014;B
C I;711.9671;0.0014;B
C II;711.99;0.01;B
C II;711.99;0.01;B
C I;712.2196;0.0014;B
C II;712.573;0.002;B
C I;713.2112;0.0014;B
C II;713.245;0.004;B
C II;713.411;0.002;B
C I;713.94;0.03;C+
C II;714.419;0.004;C
C II;716.056;0.01;E
C II;716.056;0.01;E
C II;716.056;0.01;E
C I;720.2264;0.0014;D
C I;721.6029;0.0014;D
C I;722.4241;0.0014;
C II;723.132;0.002;A
C II;723.642;0.002;A
C II;723.717;0.002;A
C I;724.1319;0.0014;D
C I;728.611;0.0014;
C I;736.4734;0.0014;C
C I;746.545;0.003;
C I;746.545;0.003;
C I;746.64;0.03;
C I;747.009;0.003;
C I;747.009;0.003;
C I;747.331;0.003;C+
C I;747.612;0.003;C+
C I;748.341;0.003;C+
C II;750.531;0.004;D+
C I;750.567;0.003;
C I;750.567;0.003;
C II;750.89;0.002;B
C II;750.977;0.003;B
C II;750.977;0.003;B
C II;750.977;0.003;D+
C II;751.95;0.002;B
C II;751.986;0.019;B
C II;751.986;0.019;D+
C II;752.41;0.023;E
C II;753.06;0.004;B
C II;757.407;0.003;D+
C II;757.407;0.003;D+
C II;757.407;0.003;B
C III;761.265;0.01;C+
C I;766.244;0.004;B
C I;768.517;0.004;B
C I;769.2495;0.0014;B
C IV;772.62;0.1;
C I;783.2629;0.0014;B
C I;783.7105;0.0014;B
C I;784.027;0.0014;B
C I;784.8246;0.0014;B
C I;785.2862;0.0014;B
C II;786.055;0.018;B
C II;786.055;0.018;B
C II;786.055;0.018;D+
C I;786.088;0.004;B
C I;794.46;0.003;
C I;794.46;0.003;
C I;795.1346;0.0014;
C I;795.219;0.003;
C I;795.219;0.003;
C I;798.7889;0.0014;D
C I;799.2526;0.0014;
C I;799.342;0.003;
C I;799.342;0.003;
C I;801.498;0.004;D
C I;801.8564;0.0014;D
C I;802.126;0.004;D
C I;802.67;0.03;D
C I;802.83;0.03;D
C II;802.886;0.004;B
C I;803.59;0.03;
C II;803.776;0.002;B
C II;803.939;0.002;B
C I;804.5333;0.0014;B
C II;804.832;0.002;B
C I;805.859;0.004;B
C II;806.212;0.002;B
C I;806.2356;0.0014;B
C II;806.278;0.002;B
C I;807.0416;0.0014;B
C II;807.664;0.002;B
C I;807.848;0.0014;B
C I;808.3797;0.0014;B
C II;814.056;0.004;B
C II;814.056;0.004;B
C II;814.056;0.004;D+
C III;819.648;0.01;
C II;829.052;0.018;B
C II;829.052;0.018;D+
C III;833.299;0.01;B
C I;833.51443;0.00006;B+
C II;841.342;0.01;B
C II;841.342;0.01;B
C II;841.449;0.01;B
C II;841.449;0.01;B
C I;843.0875;0.0014;
C III;850.032;0.01;B
C I;851.0445;0.0014;
C I;853.6261;0.0014;
C I;857.7;0.03;
C II;868.256;0.002;B
C II;869.671;0.002;B
C I;872.7126;0.0008;B
C I;875.3116;0.0015;D
C II;879.38;0.03;B+
C II;879.99;0.03;B+
C I;887.339;0.0014;B
C II;887.345;0.007;B
C II;887.345;0.007;B
C II;887.345;0.007;D+
C I;889.067;0.003;
C I;889.067;0.003;
C I;890.319;0.004;
C I;890.4357;0.0017;
C I;896.075;0.003;
C I;896.075;0.003;
C I;906.14347;0.00005;B
C I;906.24723;0.00005;B
C I;907.82819;0.00006;B
C I;908.85097;0.00005;B
C I;909.48303;0.00005;B
C I;911.18016;0.00005;B
C I;918.287;0.004;C
C II;922.364;0.003;B
C II;922.364;0.003;B
C II;922.364;0.003;D+
C II;923;0.05;B
C II;923;0.05;B+
C II;923;0.05;B
C II;923;0.05;B
C II;923.64;0.02;B
C II;925.096;0.004;B
C II;931.809;0.003;B
C II;931.809;0.003;D+
C II;931.809;0.003;B
C I;940.57281;0.00005;B+
C I;960.30309;0.0001;B
C I;962.07826;0.00006;B
C I;965.84377;0.00006;B
C I;982.431;0.019;C+
C I;985.034;0.009;C+
C II;987.086;0.005;B
C II;988.271;0.005;B
C II;990.346;0.005;B+
C II;990.346;0.005;B+
C II;990.346;0.005;B
C I;1 012.3860;0.0005;C+
C I;1 044.991;0.005;C
C I;1 054.121;0.005;D
C I;1 068.30836;0.00007;B
C I;1 068.53478;0.0001;B
C I;1 069.12492;0.00007;B
C I;1 070.73353;0.00015;B
C I;1 072.95329;0.00016;B
C I;1 075.398;0.005;B
O IV;250.773;0.01;B
O IV;250.919;0.01;B
O IV;251.72;0.01;B
O II;251.7974;0.001;D
O II;252.3212;0.001;D
O II;252.6869;0.001;D
O II;253.0274;0.001;D
O III;255.806;0.001;B
O II;257.1454;0.001;D
O II;257.5271;0.001;D
O III;268.753;0.001;C+
O III;269.549;0.001;C+
O II;271.5365;0.001;C
O II;271.8828;0.001;C+
O II;273.3289;0.001;C
O II;274.7367;0.001;C
O V;278.101;0.01;B
O II;278.3026;0.001;D
O V;278.699;0.01;B
O V;278.985;0.01;B
O II;278.9934;0.001;D
O II;279.6644;0.001;
O II;279.6644;0.001;
O II;280.3101;0.001;D
O II;280.8729;0.001;D
O II;283.622;0.001;D
O IV;283.626;0.01;B
O II;288.4214;0.001;
O II;288.4778;0.001;
O II;288.7964;0.001;
O II;289.1289;0.001;
O II;289.1684;0.001;
O II;289.2306;0.001;
O II;289.2306;0.001;
O II;289.751;0.001;
O II;290.0267;0.001;
O II;290.4245;0.001;
O II;290.501;0.001;
O II;290.6553;0.001;
O II;290.8643;0.001;
O II;290.8781;0.001;
O II;291.113;0.001;
O II;291.1769;0.001;
O II;291.5243;0.001;
O II;291.5578;0.001;
O IV;292.145;0.01;B
O V;294.133;;
O V;294.165;;
O III;295.968;0.001;B
O II;296.4169;0.001;
O II;296.6098;0.001;
O I;297.229;0.001;B+
O II;297.2769;0.001;
O II;297.9049;0.001;
O II;298.0449;0.001;
O III;298.378;0.001;B
O II;299.0673;0.001;
O II;299.5871;0.001;
O II;299.5871;0.001;
O II;299.5871;0.001;
O II;300.1696;0.001;
O II;300.2977;0.001;
O II;300.5958;0.001;
O II;300.5958;0.001;
O II;300.6565;0.001;
O II;300.7035;0.001;
O II;300.7035;0.001;
O II;300.7681;0.001;
O II;300.7681;0.001;
O II;300.8318;0.001;
O II;300.957;0.001;
O II;301.1534;0.001;
O II;301.1534;0.001;
O II;301.2825;0.001;
O II;301.2825;0.001;
O II;301.3357;0.001;
O II;301.4158;0.001;
O II;301.4469;0.001;
O II;301.5974;0.001;
O III;301.763;0.001;C
O II;302.0173;0.001;
O III;302.345;0.001;C+
O II;302.5218;0.001;
O II;302.5705;0.001;
O II;302.6383;0.001;
O II;302.6383;0.001;
O II;302.7577;0.001;
O II;302.7577;0.001;
O II;302.7976;0.001;
O II;302.8736;0.001;
O II;303.1929;0.001;
O II;303.1929;0.001;
O II;303.2084;0.001;
O II;303.2458;0.001;
O II;303.6402;0.001;
O II;303.9461;0.001;
O II;303.9461;0.001;
O III;304.302;;
O II;304.3991;0.001;
O II;304.6693;0.001;
O II;304.7115;0.001;
O III;304.713;0.001;C+
O II;305.9293;0.001;
O III;305.93;0.001;C+
O IV;306.342;0.01;B
O IV;307.161;0.01;B
O II;308.1391;0.001;
O II;309.0376;0.001;
O II;309.1536;0.001;
O II;309.7477;0.001;
O II;310.2588;0.001;
O II;310.4049;0.001;
O II;310.7846;0.001;
O II;311.3611;0.001;C
O III;312.171;0.001;C
O II;312.2521;0.001;C
O II;312.3921;0.001;C
O II;312.9334;0.001;C
O III;313.286;0.001;C
O II;313.4218;0.001;C
O II;313.472;0.001;C
O II;313.8335;0.001;C
O II;313.968;0.001;C
O V;314.466;0.01;B
O II;314.7827;0.001;
O II;315.5906;0.001;
O II;316.7571;0.001;
O II;316.8634;0.001;
O II;316.9865;0.001;
O II;316.9865;0.001;
O II;318.7369;0.001;
O II;319.2358;0.001;
O II;319.3061;0.001;
O II;319.7646;0.001;
O II;320.0688;0.001;
O IV;320.966;0.01;B
O II;321.5877;0.0015;
O II;321.6618;0.0015;
O II;321.7915;0.0015;
O III;323.857;;
O III;326.098;0.001;C+
O III;326.546;0.001;C+
O III;326.731;0.001;C+
O II;327.0855;0.001;C
O II;327.3437;0.001;C
O II;327.5622;0.001;
O II;327.7566;0.001;B
O II;328.5016;0.001;
O II;328.7472;0.001;B
O II;328.9981;0.001;
O II;329.4992;0.001;B
O II;330.1407;0.001;B
O II;330.5005;0.001;B
O II;330.6449;0.001;B
O III;331.23;0.001;C+
O III;334.074;0.001;C+
O IV;334.808;0.01;B
O IV;334.911;0.01;B
O IV;335.427;0.01;B
O II;336.0105;0.001;
O II;336.0279;0.001;
O II;336.6706;0.001;
O II;337.0279;0.001;
O II;337.1683;0.001;
O II;337.4077;0.001;
O II;337.4899;0.001;
O IV;337.54;0.01;B
O II;337.5582;0.001;
O II;337.5606;0.001;
O II;337.6436;0.001;
O II;337.7146;0.001;C+
O IV;337.806;0.01;B
O IV;338.12;0.01;B
O IV;338.552;0.01;B
O II;339.0209;0.001;C+
O IV;339.679;0.01;B
O IV;340.352;0.01;B
O II;340.7273;0.001;C
O IV;340.966;0.01;B
O II;340.971;0.001;C
O IV;341.169;0.01;B
O IV;341.364;0.01;B
O II;341.9841;0.001;
O II;342.0571;0.001;
O II;342.8509;0.001;
O II;343.7144;0.001;
O III;344.41;0.001;C+
O II;344.7861;0.001;
O II;345.3094;0.001;
O II;345.4736;0.001;
O II;345.5085;0.0001;
O III;345.512;0.001;C+
O II;345.792;0.001;D
O II;345.8936;0.001;D
O II;345.9988;0.001;
O II;346.8421;0.001;
O II;347.0281;0.001;B
O II;347.0676;0.001;B
O II;347.1402;0.001;
O II;347.4926;0.001;C
O II;347.8219;0.001;
O II;348.8173;0.001;C
O II;348.8258;0.001;D
O IV;348.983;0.01;B
O IV;349.224;0.01;B
O II;349.449;0.001;
O II;349.5235;0.001;
O II;349.6276;0.001;C
O II;349.7771;0.001;
O II;350.1669;0.001;
O II;350.5839;0.001;
O II;350.7416;0.001;
O II;351.1655;0.001;
O II;351.4823;0.001;D
O II;351.6027;0.001;
O II;351.6794;0.001;
O II;351.7307;0.001;
O II;353.3004;0.001;
O II;353.92;0.001;
O II;354.3499;0.001;
O II;354.5044;0.001;
O II;354.6212;0.001;
O II;354.9091;0.001;
O II;355.0857;0.001;E
O IV;356.039;0.01;B
O IV;356.333;0.01;B
O II;356.6568;0.001;
O II;357.4838;0.001;
O II;358.1487;0.001;
O II;360.5124;0.001;
O II;360.553;0.001;
O II;364.656;0.001;D
O II;366.2502;0.001;D
O II;366.7903;0.001;
O II;366.9472;0.001;E
O II;368.3326;0.001;
O III;369.87;0.001;C+
O III;370.275;;
O III;370.337;0.001;C+
O III;370.724;0.001;C+
O II;371.2741;0.001;B
O III;371.508;0.001;C+
O IV;372.593;0.01;B
O II;372.604;0.001;C
O II;372.732;0.001;B
O II;372.88;0.001;C
O IV;372.903;0.01;B
O II;372.9225;0.001;C
O II;373.5784;0.001;C
O IV;373.685;0.01;B
O II;373.9762;0.001;B
O II;374.1639;0.001;D
O III;374.4;;
O IV;374.489;0.01;B
O II;374.888;0.001;
O II;374.9486;0.001;B
O III;375.467;0.001;C+
O III;375.721;0.001;C+
O III;375.987;0.001;C+
O II;376.14;0.001;D
O II;376.2465;0.001;B
O II;377.7421;0.001;B
O III;379.126;0.001;C+
O II;379.4361;0.001;C
O II;380.2032;0.001;
O II;380.2985;0.001;C
O II;381.3706;0.001;C
O II;382.1538;0.001;C
O I;382.341;0.001;C+
O II;383.029;0.001;C
O II;383.3074;0.0001;C
O II;383.5855;0.001;C
O II;384.2815;0.0001;C
O II;384.3587;0.0001;C
O II;384.7892;0.0001;B+
O II;385.0797;0.0001;C
O II;385.1032;0.0001;B+
O II;385.1471;0.0001;C
O II;385.2383;0.001;D
O II;385.6134;0.0001;C+
O II;385.7166;0.0001;C
O II;386.3502;0.0001;B+
O II;386.4125;0.0001;C
O II;386.4426;0.0001;B+
O II;386.4667;0.0001;C+
O II;387.2439;0.0001;C
O II;387.4092;0.0001;C
O II;387.5796;0.0001;C
O II;388.2192;0.0001;B+
O II;388.2446;0.0001;C
O II;388.313;0.0001;B+
O II;389.3516;0.0001;C
O II;389.6304;0.0001;C
O II;390.7455;0.0001;C
O II;391.1957;0.001;B+
O II;391.2107;0.001;B
O II;391.7537;0.001;D
O II;391.9285;0.001;B+
O II;392.6584;0.0001;C
O II;394.50375;0.0001;B
O I;394.729;0.001;B
O I;394.748;0.001;B
O I;394.759;0.001;B
O II;395.43619;0.0001;B
O I;395.461;0.001;C+
O III;396.159;0.001;B
O II;397.2065;0.001;
O II;397.32562;0.0001;B
O II;397.4821;0.001;
O II;398.2714;0.0001;B
O II;398.5418;0.001;C
O II;399.2757;0.001;C
O II;400.7462;0.001;
O II;402.3858;0.001;
O II;402.6312;0.001;
O II;403.2248;0.001;
O II;403.2483;0.0001;
O II;403.3155;0.001;
O II;403.5068;0.001;
O II;403.5461;0.0001;
O II;404.1289;0.0001;
O II;404.1951;0.001;
O II;404.4942;0.001;
O II;404.6113;0.0001;
O II;404.7799;0.001;
O II;404.8214;0.0001;
O II;405.4081;0.0001;
O II;405.4081;0.001;
O II;405.4081;0.001;
O II;405.4528;0.001;
O II;405.4528;0.001;
O II;406.0599;0.001;
O II;406.0599;0.001;
O II;406.1028;0.001;
O II;406.2936;0.0001;
O II;406.5044;0.0001;
O II;406.9623;0.0001;B+
O II;406.9886;0.0001;B+
O II;407.1233;0.0001;
O II;407.2157;0.0001;B+
O II;407.5862;0.0001;B+
O II;407.7715;0.0001;
O II;407.8842;0.0001;B+
O II;408.3895;0.001;
O II;408.4652;0.0001;C
O II;408.51125;0.0001;B+
O II;408.7152;0.0001;
O II;408.8268;0.0001;
O II;408.9288;0.0001;
O II;409.29289;0.0001;B+
O II;409.414;0.0001;C+
O II;409.5644;0.0001;
O II;409.6188;0.0001;
O II;409.6525;0.0001;C
O II;409.6929;0.001;
O II;409.7258;0.0001;C+
O II;409.7258;0.0001;
O II;409.8243;0.0001;
O II;410.3001;0.0001;C+
O II;410.47231;0.0001;C+
O II;410.4993;0.0001;C+
O II;410.6019;0.0001;B+
O II;410.7091;0.0001;
O II;410.7333;0.0001;
O II;410.8753;0.0001;
O II;410.9287;0.0001;
O II;410.9839;0.001;D
O II;411.0198;0.001;D
O II;411.07858;0.0001;C+
O II;411.2022;0.0001;C
O II;411.3835;0.001;D
O II;411.4502;0.0001;
O II;411.9215;0.0001;C+
O II;412.028;0.0001;C+
O II;412.0544;0.0001;C
O II;412.14619;0.0001;C
O V;412.399;0.01;B
O II;412.9321;0.0001;B
O II;413.28004;0.0001;B
O II;414.0703;0.0001;B
O II;414.1933;0.0024;
O II;414.2065;0.0024;
O II;414.2268;0.0024;
O II;414.3324;0.0024;
O II;414.3516;0.0024;
O II;414.3736;0.0024;
O II;414.5699;0.0024;
O II;414.5907;0.0024;
O II;414.6076;0.0024;
O II;415.3298;0.0001;B
O II;415.653;0.0001;B
O II;416.9225;0.0001;B
O II;418.5449;0.001;D
O II;418.9789;0.001;D
O II;419.2518;0.001;D
O II;419.626;0.001;D
O II;419.6701;0.001;D
O II;422.1703;0.001;
O II;422.4796;0.001;
O I;423.327;0.001;C+
O II;423.793;0.001;
O II;424.5519;0.001;
O II;425.3895;0.001;
O II;425.4121;0.001;
O II;425.7549;0.001;
O II;427.3104;0.001;
O II;427.424;0.001;
O II;427.5551;0.0001;
O II;427.5994;0.001;
O II;427.6281;0.001;
O II;427.6748;0.0001;
O II;427.7427;0.001;
O II;427.7427;0.001;
O II;427.7706;0.001;D
O II;427.7892;0.0001;
O II;427.9156;0.001;D
O II;428.1318;0.0001;
O II;428.2964;0.0001;
O II;428.3249;0.0001;
O II;428.3727;0.001;
O II;428.4002;0.001;
O II;428.4393;0.0001;
O II;428.5687;0.001;
O II;428.7734;0.001;D
O II;428.882;0.001;
O II;428.882;0.001;
O II;429.1254;0.0001;
O II;429.1857;0.0001;
O II;429.2211;0.0001;
O II;429.2954;0.001;
O II;429.4781;0.0001;
O II;430.2858;0.001;
O II;430.2858;0.001;
O II;430.307;0.001;
O II;430.3609;0.0001;
O II;430.3825;0.0001;
O II;430.539;0.0001;
O II;430.5965;0.001;
O II;430.5965;0.001;
O II;430.6354;0.001;
O II;430.7233;0.0001;
O II;430.8999;0.001;
O II;430.8999;0.001;
O II;431.2107;0.001;
O II;431.3442;0.0001;
O II;431.5393;0.001;
O II;431.5393;0.001;
O II;431.5828;0.0001;
O II;431.7138;0.001;B
O II;431.77;0.0001;
O II;431.9629;0.001;B
O II;432.2445;0.0001;
O II;432.479;0.001;
O II;432.5758;0.001;B
O II;432.7465;0.001;D
O II;432.7851;0.001;D
O II;432.8586;0.001;D
O II;433.1176;0.001;
O II;433.1468;0.001;D
O II;433.1862;0.001;D
O II;433.2707;0.001;
O II;433.4029;0.001;
O II;433.4186;0.001;
O II;433.5362;0.001;
O II;433.6862;0.001;B
O II;434.0328;0.001;
O II;434.2004;0.001;
O II;434.2813;0.001;
O II;434.2813;0.001;
O II;434.3202;0.001;
O II;434.3202;0.001;
O II;434.4375;0.001;
O II;434.4958;0.001;
O II;434.556;0.001;B
O II;434.6159;0.001;
O II;434.7223;0.001;B+
O II;434.7223;0.001;
O II;434.742;0.001;B+
O II;434.9426;0.001;B
O II;435.1262;0.001;B+
O II;435.3594;0.001;
O II;435.4178;0.001;
O II;435.7252;0.001;
O II;435.7252;0.001;
O II;435.7252;0.001;C
O II;435.8451;0.001;
O II;435.9392;0.001;C+
O II;436.653;0.001;
O II;436.6892;0.001;B
O I;436.825;0.001;B
O II;436.9275;0.001;B
O II;437.1618;0.001;
O II;437.4295;0.001;
O II;437.8027;0.001;
O II;437.8427;0.001;
O II;437.8427;0.001;
O II;439.5942;0.001;B
O II;439.7855;0.001;
O II;440.495;0.001;
O II;440.5987;0.001;B
O II;441.4905;0.001;B
O II;441.6974;0.001;B
O II;443.5506;0.001;
O II;444.3007;0.001;D
O II;444.3516;0.001;D
O II;444.6809;0.001;
O II;444.6809;0.001;
O II;444.7673;0.001;D
O II;444.8186;0.001;D
O II;445.2375;0.001;B
O II;446.5417;0.0028;
O II;446.6241;0.001;C+
O II;446.6415;0.001;
O II;446.7475;0.001;C+
O II;446.7921;0.0028;
O II;446.9373;0.0028;
O II;447.7904;0.001;
O II;448.7716;0.001;
O II;448.8196;0.001;
O II;448.8196;0.001;
O II;448.9462;0.001;
O II;449.1227;0.001;
O II;456.3178;0.001;C
O II;459.0972;0.001;B+
O II;459.596;0.001;B
O II;459.6175;0.001;B+
O II;460.2128;0.001;
O II;460.3228;0.001;C
O II;460.9442;0.001;
O II;461.0203;0.001;
O II;461.107;0.001;
O II;461.3137;0.001;
O II;461.3681;0.001;
O II;462.1272;0.001;
O II;463.8855;0.0001;B
O II;464.18104;0.0001;B
O II;464.3386;0.001;
O II;464.7803;0.001;
O II;464.7803;0.001;
O II;464.91348;0.0001;B
O II;465.08394;0.0001;B
O II;466.16332;0.0001;B
O II;466.9266;0.001;
O II;466.9427;0.001;
O II;467.37322;0.0001;B
O II;467.6235;0.0001;B
O II;467.7068;0.001;
O II;468.0583;0.001;
O II;469.0896;0.001;D
O II;469.1416;0.001;D
O II;469.3195;0.001;
O II;469.6347;0.0001;B
O II;469.6347;0.001;
O II;469.8446;0.001;D
O II;469.9003;0.001;D
O II;469.922;0.001;B
O II;470.1184;0.001;C
O II;470.1708;0.001;D
O II;470.3163;0.001;D
O II;470.5352;0.001;B
O II;470.7484;0.001;
O II;470.7811;0.001;
O II;471.0012;0.001;C
O II;474.1707;0.001;C+
O II;475.1271;0.001;C
O II;475.2681;0.001;C
O II;477.3782;0.001;
O II;477.4059;0.001;D
O II;484.3366;0.001;
O II;484.4913;0.001;D
O II;485.6395;0.001;C
O II;485.6758;0.001;C
O II;486.0968;0.001;C
O II;486.4879;0.001;C
O II;487.152;0.001;C
O II;487.2005;0.001;D
O II;489.0858;0.001;C+
O II;490.6833;0.001;C+
O II;492.4531;0.001;C+
O V;493.027;;
O II;494.1069;0.001;B
O II;494.2999;0.001;B
O II;495.5705;0.001;B
O II;504.1976;0.001;C
O II;507.08;0.001;C
O II;509.092;0.001;
O II;511.03;0.001;D
O II;515.9942;0.001;B
O II;517.5896;0.001;B
O II;519.0496;0.001;B
O II;520.665;0.001;B
O II;532.2525;0.001;
O I;532.91;0.001;C+
O I;532.91;0.001;C+
O I;532.968;0.001;C+
O I;533.074;0.001;C+
O II;534.4104;0.001;C
O II;537.4351;0.001;C
O II;537.7568;0.001;E
O II;537.9352;0.001;D
O II;538.1772;0.001;C
O II;539.2611;0.001;D
O II;540.9203;0.001;C
O II;541.5772;0.001;
O II;542.3639;0.001;C
O I;543.518;0.001;C+
O I;543.578;0.001;C+
O I;543.686;0.001;C+
O II;546.104;0.001;C
O I;557.734;0.001;B+
O II;558.3232;0.001;D
O III;559.237;0.001;B
O V;559.791;0.01;B
O II;561.1061;0.001;D
O II;561.3472;0.001;
O II;575.3917;0.001;C+
O II;576.1008;0.001;C+
O II;578.3788;0.001;
O II;578.3788;0.001;
O II;581.0243;0.001;C+
O II;584.6232;0.001;
O II;590.3078;0.001;
O I;595.839;0.001;C+
O I;595.839;0.001;C+
O I;595.858;0.001;C+
O I;595.858;0.001;C
O I;595.858;0.001;C+
O I;599.528;;
O I;604.623;0.001;C+
O I;604.644;0.001;C+
O I;604.649;0.001;C+
O II;608.1224;0.001;D
O II;610.3386;0.001;D
O I;610.627;0.0005;
O II;611.2987;0.001;C
O II;615.2566;0.001;C
O I;615.598;0.001;B+
O I;615.677;0.001;B+
O I;615.818;0.001;B+
O II;619.7922;0.001;
O II;621.425;0.001;C
O I;625.683;0.0006;
O I;626.155;0.0006;
O II;635.7961;0.001;
O I;636.634;0.0006;
O I;637.432;0.0006;
O I;645.36;0.001;C+
O I;645.444;0.001;C+
O I;645.598;0.001;C+
O II;645.7047;0.001;
O II;645.7806;0.001;
O II;645.7806;0.001;
O II;645.7806;0.001;
O II;647.1424;0.001;
O II;647.1424;0.001;
O II;647.3891;0.001;
O II;647.5274;0.001;
O II;647.791;0.001;
O II;648.3979;0.001;
O II;648.5093;0.001;
O II;648.6461;0.001;
O II;649.1924;0.001;
O II;649.5802;0.001;D
O II;649.5802;0.001;
O II;649.8416;0.001;
O V;650.024;0.01;B
O II;650.0828;0.001;
O II;650.141;0.001;
O II;650.2187;0.001;
O II;650.245;0.001;
O II;650.6027;0.001;
O II;650.9711;0.001;
O II;651.0622;0.001;
O II;651.0752;0.001;
O II;653.5828;0.001;
O II;653.7557;0.001;
O II;653.9369;0.001;
O II;655.0144;0.001;
O II;655.0598;0.001;
O II;655.1757;0.001;
O II;655.4619;0.001;
O II;655.5845;0.001;
O II;655.6068;0.001;
O II;655.6068;0.001;
O II;655.6068;0.001;
O II;655.906;0.001;
O II;656.0369;0.001;
O II;656.0369;0.001;
O II;656.5283;0.001;D
O II;657.11;0.001;D
O II;658.9006;0.001;
O I;660.491;0.0006;
O II;662.7385;0.001;D
O II;664.1054;0.001;B+
O II;664.635;0.001;
O II;665.2563;0.001;
O I;665.383;0.0006;
O II;666.6667;0.001;D
O II;667.7862;0.001;D
O II;671.7751;0.001;D
O II;672.1398;0.001;B+
O II;677.4973;0.001;D
O II;684.6813;0.001;C
O II;686.9485;0.001;C
O II;688.4911;0.001;C
O II;689.5109;0.001;C
O II;690.6443;0.001;C
O II;690.7872;0.001;C
O II;691.0562;0.001;C
O II;692.2355;0.001;
O II;693.6019;0.001;
O I;700.192;0.001;B
O I;700.223;0.001;B
O II;708.3975;0.001;D
O II;711.0083;0.001;D
O II;712.8885;0.001;D
O II;714.4478;0.001;
O II;715.1087;0.001;
O II;715.609;0.001;
O I;715.67;0.001;B
O II;716.7833;0.001;
O II;718.2091;0.001;
O II;720.2206;0.001;
O II;722.9142;0.001;
O II;725.2717;0.001;
O I;725.415;0.001;C+
O I;725.445;0.001;C+
O I;725.453;0.001;C+
O II;725.9282;0.001;
O II;726.763;0.001;
O II;727.7438;0.001;
O II;727.8258;0.001;
O II;728.0257;0.001;D
O II;728.7894;0.001;
O II;729.2129;0.001;
O II;729.2962;0.001;
O II;729.631;0.001;
O II;729.8112;0.001;
O II;730.417;0.001;
O II;731.3114;0.001;
O II;731.8987;0.001;
O II;731.992;0.01;B
O II;733.019;0.01;B
O II;733.019;0.01;B
O II;734.6367;0.001;
O II;734.6895;0.001;D
O II;735.5362;0.001;
O II;736.1647;0.001;
O II;736.3046;0.001;
O II;736.4935;0.001;
O II;736.7694;0.001;
O II;736.9017;0.001;
O II;737.4986;0.001;D
O II;738.1118;0.001;
O II;738.3744;0.001;
O II;738.7324;0.001;
O II;740.7341;0.001;
O II;740.7821;0.001;
O II;743.8139;0.001;
O I;747.644;0.0008;
O I;747.724;0.0008;
O I;747.908;0.0008;
O I;748.067;0.0008;
O II;752.7011;0.001;D
O II;753.062;0.001;D
O II;755.4772;0.001;
O II;756.5482;0.001;
O II;759.8254;0.001;D
O II;759.9215;0.001;D
O II;760.281;0.001;D
O II;762.746;0.001;
O II;762.8468;0.001;D
O II;764.8605;0.001;D
O II;764.9557;0.001;D
O II;767.6944;0.001;D
O I;770.675;0.0008;
O I;777.194;0.001;A
O I;777.417;0.001;A
O I;777.539;0.001;A
O I;788.627;0.0009;
O II;789.4609;0.001;C
O II;789.8452;0.001;C
O I;794.315;0.0009;
O I;794.717;0.0009;
O I;794.755;0.0009;
O I;795.08;0.0009;
O I;795.216;0.0009;
O I;798.194;0.001;C
O I;798.24;0.001;C
O I;798.698;0.001;C
O I;798.733;0.001;C
O I;799.507;0.001;C
O II;801.3157;0.001;C
O I;822.182;0.001;C+
O I;822.765;0.001;C+
O I;823.002;0.001;C+
O I;823.3;0.001;C+
